Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?],CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Estimated Remaining Time [mins]
9.7.2024,41:10.7,49.8,4920,2994,62.1,1.012,0.96,1.027,1.032,1.027,0.891,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,174,420.3,182.1,247.1,66.4,169.4,112,123.8,70.7,174,4.1,11.1,3.6,5.9,2.2,4,1.8,2.9,1.6,11.1,4.1,100,13.2,31.6,13.3,19.1,5.2,12.8,9.1,9.6,5.2,13.2,41,38,42,42,42,36,49,49,51,50,45,51,51,49,50,55,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.732,6.152,6.828,2.505,0.241,10.829,1.549,0.446,0.899,51,15,51,51,450,0.4,0,0,0,0,0,430,2,64.2,4.4,10.8,4.5,6.4,1.7,4.2,2.9,3.2,1.8,85.8,79.4,85.1,88,90.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.313,140484,61255,14.804,20.235,59.9,36.3,3.8,3.8,264.65,0.64,616,55,0,0.026,-10.23,118.7
9.7.2024,41:12.7,49.8,4919,2994,62.1,0.994,0.96,0.955,1.032,1.027,0.873,0.751,3665,3481.7,3481.7,3848.2,3848.2,91.6,3206.9,143.1,411.8,14.6,268,20.7,173.7,108.2,118.9,28.8,143.1,4.4,10.8,1.7,7.1,1.1,4.7,3.9,3.4,2.1,10.8,4.4,100,10.8,31,1.2,19.4,1.7,13.4,8.7,9.1,2.2,10.8,40,38,38,42,42,35,48,49,50,49,46,52,51,50,51,54,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,50,0.732,6.445,6.308,2.065,0.239,10.119,1.537,0.434,0.819,51,15,51,51,450,0.5,0,0,0,0,0,430,2,69.1,3.6,10.6,0.4,6.6,0.6,4.4,2.7,3,0.7,88.5,83.2,90.3,87.6,92.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.301,140484,61256,14.771,20.235,59.9,36.3,3.9,3.9,259.03,0.63,616,55,0.029,0.026,-8.37,145.1
9.7.2024,41:14.7,49.8,4919,2994,62.1,1.012,0.96,1.027,1.032,1.027,0.891,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,142.6,414.3,17.6,236.4,27.3,105,112.1,201.3,26.5,142.6,3.1,10.2,0.3,5.7,0,2.4,1.8,4.7,0,10.2,3.1,100,10.8,31.1,1.4,17.7,2.2,7.8,9,15.2,2,10.8,41,38,42,42,42,36,48,48,50,50,45,52,52,50,50,55,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,50,0.732,8.789,6.264,1.897,0.226,10.213,1.538,0.423,0.901,51,15,51,51,450,0.4,0,0,0,0,0,430,2,68.6,3.6,10.6,0.5,6,0.7,2.6,2.9,5.1,0.7,88.2,83.5,89.2,90,89.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.349,140484,61257,14.84,20.22,59.9,36.3,3.9,3.9,257.55,0.66,616,55,0.089,0.021,-8.895,136.4
9.7.2024,41:16.7,49.8,4919,2995,62.1,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,143,409.6,17.1,102.6,22.3,187.4,109.1,205.7,90.5,143,3.3,10.2,0.3,2.4,0.4,4.4,2.5,4.8,1.3,10.2,3.3,100,10.9,30.7,1.3,7.9,1.8,13.8,8.9,15.8,6.6,10.9,42,42,42,42,42,36,48,49,48,49,45,52,51,52,51,55,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.732,6.445,6.28,1.964,0.267,10.213,1.539,0.439,0.867,51,15,51,51,450,0.6,0,0,0,0,0,430,2,68.6,3.6,10.4,0.5,2.7,0.6,4.6,2.8,5.3,2.2,88.1,83.9,93.3,87.9,87.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.1,0.1,0.008,0.373,140484,61257,14.768,20.22,59.9,36.3,3.8,3.9,260.46,0.66,616,55,0.058,0.034,-8.445,143.7
9.7.2024,41:18.7,49.8,4919,2995,62.1,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,150.7,463.9,87.9,191.6,28,93.1,148.7,115.6,77,150.7,3.8,11.4,2.7,4.5,1.2,1.3,4.1,2.6,2.4,11.4,3.8,100,11.4,34.7,6.4,14.6,2.2,7.3,11.4,9,5.7,11.4,42,42,42,42,42,36,49,49,51,50,46,51,51,49,50,54,50,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,0.732,6.152,6.366,2.061,0.254,10.352,1.54,0.424,0.887,51,15,51,51,450,0.4,0,0,0,0,0,430,2,67.8,3.8,11.8,2.2,4.9,0.7,2.4,3.7,3,1.9,87.7,80.7,89.6,89.2,91.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0,0.1,0.1,0.016,0.325,140484,61258,14.863,20.22,59.9,36.3,3.8,3.8,263.95,0.7,616,55,0.029,0,-8.7,139.4
9.7.2024,41:20.7,49.8,4918,2996,62.1,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,145.3,404.8,16.7,304.1,25.4,117.2,108.1,150.6,35,145.3,3.3,10,0,7.3,0,2.7,1.7,3.5,0.7,10,3.3,100,11,30.4,1.3,22.5,2,8.8,8.7,11.8,2.7,11,42,42,42,42,42,36,53,55,51,57,48,47,45,49,43,52,58,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.732,8.789,6.245,1.96,0.25,10.237,1.538,0.425,0.862,51,15,51,51,450,0.5,0,0,0,0,0,430,2,68.1,3.7,10.3,0.5,7.6,0.7,3,2.8,4,0.9,87.9,83.9,87.9,89.7,89.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31106,72428,0,0.3,0.3,0,0.395,140484,61259,14.824,20.205,59.8,36.3,4,4,250.28,0.67,616,55,0,0,-8.445,143.6
9.7.2024,41:22.7,49.8,4918,2996,62.1,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,119.4,418.7,14.8,94.1,19.6,131.9,103.8,112.5,60,119.4,3.5,11,0.2,2.9,1.8,4.5,3.1,3.3,1.3,11,3.5,100,9.1,31.6,1.2,7.1,1.6,10.1,8.4,8.7,4.4,9.1,42,42,42,42,42,36,48,49,49,49,44,52,51,51,51,56,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,49,0.732,9.375,5.968,1.723,0.239,9.567,1.526,0.417,0.731,51,15,51,51,450,0.3,0,0,0,0,0,430,2,72.4,3.1,10.8,0.4,2.4,0.5,3.3,2.6,2.9,1.5,89.6,82.9,94.3,89.3,91.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0,0,0,0.08,140484,61259,14.843,20.205,59.8,36.3,3.9,4,253.79,0.65,616,55,0.029,0,-8.505,142.5
9.7.2024,41:24.7,49.8,4918,2996,62.1,1.012,0.96,1.027,1.032,1.027,0.873,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3206.9,153.9,463.1,24.8,283,42.6,146.3,124,128.7,18.7,153.9,4,11.4,2,6.8,1.6,3.4,3.6,3,0.3,11.4,4,100,11.7,35,2,21.1,3.2,10.8,10.1,9.9,1.5,11.7,41,38,42,42,42,35,50,51,51,52,46,50,49,49,48,54,51,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,0.732,6.445,6.395,2.042,0.246,10.429,1.536,0.428,0.905,51,15,51,51,450,0.4,0,0,0,0,0,430,2,68.9,3.9,11.9,0.7,7,1.1,3.7,3.2,3.3,0.5,87,80.3,87.8,87.4,92.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31106,72428,0,0.2,0.2,0,0.425,140484,61260,14.731,20.205,59.8,36.3,3.8,3.9,261.67,0.65,616,55,0.059,0,-9.135,132.7
9.7.2024,41:26.7,49.8,4917,2996,62.1,1.01,0.96,1.027,1.032,1.02,0.873,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3206.9,141.2,420,27.2,162.3,22.3,181.4,93.8,199.9,23.1,141.2,3.3,10.3,0,3.8,0.3,4.2,1.3,4.6,1.9,10.3,3.3,100,10.7,31.6,2.5,11.9,1.8,13.5,7.6,15.3,1.8,10.7,41,38,42,42,42,35,48,49,49,49,46,52,51,51,51,54,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,0.732,8.789,6.08,1.921,0.253,10.09,1.53,0.421,0.831,51,15,51,51,450,0.5,0,0,0,0,0,430,2,69.3,3.6,10.7,0.8,4,0.6,4.5,2.4,5.1,0.6,88.4,83.1,92.8,88.4,89.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.276,140484,61260,14.782,20.19,59.8,36.3,3.8,3.9,260.78,0.63,616,55,0,0,-8.55,141.7
9.7.2024,41:28.7,49.8,4916,2997,62.1,0.993,0.96,1.027,0.957,1.027,0.873,0.751,3665,3481.7,3848.2,3481.7,3848.2,91.6,3206.9,140.4,446.5,19.7,207.8,22.7,207.7,81.1,112.1,25.9,140.4,3.3,11,1.1,4.9,0,4.8,2.5,2.5,0,11,3.3,100,10.6,33.7,1.5,15.4,1.8,15.5,6.5,8.5,1.9,10.6,40,38,42,38,42,35,48,48,49,48,45,52,52,51,52,55,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,0.732,6.445,6.468,2.131,0.243,10.165,1.532,0.417,0.899,51,15,51,51,450,0.4,0,0,0,0,0,430,2,69.2,3.6,11.5,0.5,5.2,0.6,5.1,2,2.8,0.7,88.6,81.8,90.9,88.4,93.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.397,140484,61261,14.864,20.19,59.8,36.3,3.9,3.9,255.8,0.62,616,55,2.793,0,-8.535,141.9
9.7.2024,41:30.7,49.8,4916,2997,62.1,1.012,0.96,1.027,1.032,1.027,0.891,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,145.2,415,24.8,204.8,20.7,117.4,127.4,219.4,32,145.2,4.1,10.9,0.4,5.5,1.8,3.4,3.7,5.8,1.3,10.9,4.1,100,11,31.1,2,15.1,1.7,8.6,10.4,16.6,2.7,11,41,38,42,42,42,36,48,49,49,49,45,52,51,51,51,55,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,49,0.732,5.859,6.435,2.034,0.273,10.273,1.532,0.427,0.905,51,15,51,51,450,0.4,0,0,0,0,0,430,2,68.3,3.7,10.6,0.7,5.1,0.6,2.9,3.2,5.5,0.9,88,83.2,91.2,89.2,88.4,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.283,140484,61262,14.788,20.175,59.7,36.3,3.9,3.9,258.73,0.61,616,55,2.778,0,-9.93,122
9.7.2024,41:32.7,49.8,4916,2998,62.1,1.031,1.035,1.027,1.032,1.027,0.891,0.753,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,153.4,392.2,22.7,185.3,25.2,260.3,93.1,180.4,67.7,153.4,3.8,9.7,1.2,4.4,0.4,6.2,2.1,4.2,2.3,9.7,3.8,100,11.7,29.3,2.1,13.8,2,19.5,7.5,13.9,5.1,11.7,42,42,42,42,42,36,48,49,48,49,46,52,51,52,51,54,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,49,0.732,6.152,6.406,2.279,0.252,10.388,1.53,0.449,0.808,51,15,51,51,450,0.6,0,0,0,0,0,430,2,67,3.9,9.9,0.7,4.7,0.7,6.5,2.4,4.6,1.7,86.7,84.1,89.7,85.4,87.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0,0,0,0.213,140484,61262,14.808,20.175,59.7,36.3,4,4,250.41,0.6,616,55,0.029,0.034,-10.86,111.5
9.7.2024,41:34.7,49.8,4916,2998,62.1,0.975,0.96,1.027,0.957,0.955,0.873,0.753,3573.4,3481.7,3848.2,3481.7,3481.7,91.6,3206.9,137.4,335.4,38.8,226.5,21,203.4,105,116.4,52.4,137.4,3,8.2,0,5.4,0.3,4.7,2.4,2.6,0,8.2,3,100,10.5,25.3,3.4,16.7,1.7,15.2,8.6,8.9,3.8,10.5,39,38,42,38,38,35,48,47,49,49,47,52,53,51,51,53,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,0.732,5.566,6.306,1.874,0.281,10.161,1.524,0.419,0.925,51,15,51,51,450,0.3,0,0,0,0,0,430,2,69.5,3.5,8.7,1.1,5.6,0.6,5.1,2.7,3,1.3,88.6,84.5,90.3,87.4,92.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.5,0.5,0,0.316,140484,61263,14.821,20.175,59.7,36.3,3.9,3.9,254.24,0.65,616,55,0.059,0,-9.975,121.3
9.7.2024,41:36.7,49.8,4916,2998,62.1,1.012,0.96,1.027,1.032,1.027,0.888,0.753,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,139.2,359.3,28.9,231.1,24.2,85.9,97.2,202.7,84.4,139.2,3.4,8.9,1.4,5.5,0,2,2.2,4.8,2.7,8.9,3.4,100,10.6,27.4,2.4,17.1,1.9,6.4,8,15.1,6.1,10.6,41,38,42,42,42,36,48,49,48,48,45,52,51,52,52,55,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,0.732,5.274,6.33,2.065,0.275,10.031,1.526,0.42,0.821,51,15,51,51,450,0.4,0,0,0,0,0,430,2,69.9,3.5,9.4,0.7,5.7,0.7,2.2,2.5,5.1,2.1,88.5,83.5,90.3,90.8,89.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.275,140484,61263,14.818,20.16,59.7,36.3,3.9,3.9,258.51,0.64,616,55,0,0,-8.985,134.6
9.7.2024,41:38.7,49.8,4915,2999,62.1,1.031,1.035,1.027,1.032,1.027,0.888,0.753,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,138.9,362.6,108.3,248.8,24.2,117.3,104.5,128.5,16.8,138.9,2.9,8.8,1.7,5.9,0.4,2.6,1.5,2.1,0,8.8,2.9,100,10.6,27.4,8.3,18.5,1.9,8.9,8.5,9.6,1.3,10.6,42,42,42,42,42,36,48,48,49,49,45,52,52,51,51,55,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,0.732,5.859,6.083,1.8,0.251,10.1,1.533,0.419,0.889,51,15,51,51,450,0.3,0,0,0,0,0,430,2,69.7,3.5,9.3,2.7,6.2,0.6,3,2.7,3.2,0.4,88.7,82.2,89.1,89.7,93.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.352,140484,61264,14.796,20.16,59.7,36.3,4,3.9,252.29,0.63,616,55,0.029,0,-9.36,129.2
9.7.2024,41:40.7,49.8,4915,2999,62.1,0.994,0.96,1.027,1.032,0.955,0.873,0.753,3665,3481.7,3848.2,3848.2,3481.7,91.6,3206.9,146.2,343.5,27.8,271.1,38.8,143.2,166.1,150.1,29.2,146.2,4.5,9.1,1.3,7.2,2.3,4.1,5.3,5,1.3,9.1,4.5,100,11.1,26.1,2.5,20.3,3.4,10.4,13,11.2,2.2,11.1,40,38,42,42,38,35,48,47,49,49,46,52,53,51,51,54,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,0.732,5.859,6.05,1.775,0.243,10.166,1.537,0.425,0.887,51,15,51,51,450,0.4,0,0,0,0,0,430,2,67.7,3.7,8.9,0.8,6.8,1.1,3.5,4.2,3.8,0.7,87.9,84.1,87,87.6,92.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.348,140484,61264,14.857,20.16,59.7,36.3,3.9,3.9,257.23,0.61,616,55,0,0,-9.24,130.9
9.7.2024,41:42.7,49.8,4915,2999,62.1,0.975,0.96,0.955,0.957,1.027,0.873,0.753,3573.4,3481.7,3481.7,3481.7,3848.2,91.6,3206.9,145.5,351.4,26.4,225.7,25.9,208.4,105.6,180.5,40.4,145.5,3.3,8.6,0.5,5.3,0,4.9,1.6,4.2,1.5,8.6,3.3,100,11.1,26.5,2.4,17,2.1,15.2,8.7,13.4,3.2,11.1,39,38,38,38,42,35,49,48,51,48,48,51,52,49,52,52,50,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,0.732,9.082,6.336,2.027,0.248,9.865,1.531,0.424,0.884,51,15,51,51,450,0.5,0,0,0,0,0,430,2,67.8,3.7,9,0.7,5.7,0.7,5.1,2.7,4.5,1.1,87.9,84.4,88.6,87.5,90.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.293,140484,61265,14.644,20.145,59.6,36.3,3.9,3.9,256.11,0.6,616,55,0.029,0,-9.495,127.3
9.7.2024,41:44.7,49.8,4915,2999,62.1,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,144.8,387.7,28.9,261.7,30,205.8,111,94.7,39,144.8,3.6,9.6,0.7,6.3,0.6,4.9,2.6,2.2,1.6,9.6,3.6,100,11,29.1,2.4,19.7,2.4,15,8.9,7.3,3.2,11,41,38,42,42,42,36,48,48,49,49,46,52,52,51,51,54,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,0.732,5.566,6.056,1.784,0.239,9.801,1.534,0.421,0.862,51,15,51,51,450,0.4,0,0,0,0,0,430,2,68.7,3.7,10,0.8,6.6,0.8,5.1,2.8,2.4,1.1,88.1,83.6,88.1,87.7,92.9,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,93,100,No,No,31106,72428,0,0.1,0.1,0,0.32,140484,61266,14.827,20.145,59.6,36.3,4,4.1,249.78,0.59,616,55,0.059,0.123,-8.475,142.6
